Lat,Lng,Distance (meters),Distance (feet),Distance (miles),Elevation (meters),Elevation (feet),Slope (degrees),Aspect (degrees),Landcover,Canopy (percent),Linear Grade (percent)
37.914407250454495,-107.61419958801959,32447,106454,20.161761311167133,3816,12520,16,21,Barren,0,13.59
37.914378800301535,-107.61453490128157,32477,106551,20.18016511995554,3821,12536,14,55,Barren,0,16.34
37.91440580229539,-107.61487890909501,32507,106651,20.199030564507904,3826,12552,14,58,Barren,0,19.9
37.91442796372326,-107.61522347139612,32538,106751,20.217895959642018,3832,12572,10,70,Barren,0,25.7
37.91425267029531,-107.615377370451,32561,106829,20.232645611772245,3837,12589,16,47,Barren,0,14.52
37.91398974842169,-107.61529293249156,32592,106928,20.251406735129077,3841,12602,16,42,Grassland,0,9.38
37.91377240317802,-107.6151140251761,32620,107022,20.26933262853467,3845,12615,19,12,Grassland,0,19.35
37.91357750151674,-107.61506880411756,32642,107095,20.283038092564773,3849,12628,18,40,Barren,0,18.42
37.9136060124868,-107.61541057127926,32673,107194,20.301792757874544,3855,12648,23,32,Barren,0,23.87
37.91358785164666,-107.61573745614038,32701,107288,20.31967547511496,3862,12671,23,42,Barren,0,27.87
37.91360734047285,-107.61607869294008,32731,107387,20.338345950329725,3869,12694,25,58,Barren,0,21.66
37.91368875440558,-107.6164087720279,32762,107486,20.357218567951385,3876,12717,19,47,Barren,0,20.28
37.91374481766307,-107.61674281500021,32792,107585,20.375855623507533,3881,12733,18,55,Grassland,0,15.11
37.913843535853104,-107.61706488702825,32822,107684,20.39471132646683,3886,12749,22,45,Grassland,0,11.57
37.91396209923208,-107.61737309864138,32852,107783,20.413423670792312,3890,12762,14,77,Grassland,0,13.16
37.91418979331219,-107.61751600185772,32881,107876,20.430998330602524,3893,12772,21,129,Barren,0,8.7
37.914453370383015,-107.6174894030095,32910,107972,20.449287802619008,3898,12789,12,137,Barren,0,17.57
37.9144510237839,-107.61782919134748,32940,108070,20.467830998392056,3901,12799,17,100,Barren,0,10.66
37.91471894598586,-107.61781008741089,32970,108168,20.48639263517962,3903,12805,19,106,Grassland,0,0.4
37.914991420670496,-107.61779194150631,33000,108268,20.505265865692813,3904,12808,20,56,Grassland,0,-2.15
37.91524911550263,-107.61788241500857,33030,108366,20.523761884850234,3905,12812,8,113,Grassland,0,8.63
37.91548510337555,-107.61805678365941,33060,108465,20.542656196199083,3909,12825,15,108,Barren,0,19.86
37.91575826433463,-107.61806987841486,33091,108565,20.561564408936388,3914,12841,36,120,Barren,0,16.72
37.91602233683854,-107.61798039663893,33121,108665,20.580471873017707,3919,12858,29,122,Barren,0,18.47
37.916279778453415,-107.61786682913021,33151,108765,20.5993268407468,3924,12874,24,132,Barren,0,14.73
37.9165411076778,-107.61776871539011,33182,108864,20.61817936717746,3929,12890,23,127,Barren,0,17.38
37.91681320655188,-107.61774296473565,33212,108964,20.637052989978454,3933,12904,32,109,Barren,0,14.91
37.917082243987636,-107.61769082339694,33242,109063,20.65587872733157,3938,12920,30,116,Barren,0,13.91
37.91734964536511,-107.61762963436328,33273,109162,20.674674005466624,3939,12923,38,95,Barren,0,-5.96
37.9176026747226,-107.61764741964183,33301,109255,20.692203083311288,3936,12913,15,281,Barren,0,-25.55
37.91754706166306,-107.61796832748794,33330,109350,20.71013204380036,3931,12897,33,314,Barren,0,-22.16
37.91739373104195,-107.618252246113,33360,109449,20.72890755084585,3926,12881,35,305,Barren,0,-21.59
37.91719646563407,-107.61849230835986,33390,109549,20.747822923595052,3921,12864,35,294,Barren,0,-13.86
37.916970220879286,-107.6186859698831,33421,109648,20.766706411688215,3915,12844,30,289,Barren,0,-25.63
37.91690566864028,-107.61891801485868,33442,109719,20.780133039482248,3910,12828,27,314,Barren,0,-17.23
37.91716213672079,-107.6188159296157,33472,109817,20.798727169415862,3905,12812,22,317,Barren,0,-18.12
37.91742804289868,-107.6187367732829,33503,109917,20.81762044757378,3900,12795,26,302,Barren,0,-16.65
37.917701415819245,-107.61874117403642,33533,110017,20.836531339120786,3894,12776,16,308,Barren,0,-19.15
37.91796984072372,-107.61868757963813,33563,110116,20.855327363798644,3887,12753,12,347,Barren,0,-27.47
37.91823021625768,-107.61874399511993,33593,110213,20.873598899455857,3880,12730,21,293,Barren,0,-26.75
37.91846535657696,-107.61890505024357,33623,110310,20.892086191371725,3872,12703,26,300,Barren,0,-27.03
37.91873419053731,-107.61896314522758,33653,110410,20.910949876627765,3865,12680,22,307,Barren,0,-24.19
37.91900397030497,-107.6190152875691,33683,110510,20.92982637030921,3858,12657,26,296,Barren,0,-21.83
37.91927426730109,-107.6189837183775,33714,110609,20.948602165130886,3852,12638,28,305,Barren,0,-14.29
37.9195315648647,-107.6188747986987,33744,110708,20.967365762842398,3847,12621,20,302,Barren,0,-11.54
37.91980459257567,-107.61887269300337,33774,110808,20.986251600772746,3842,12605,23,300,Grassland,0,-19.07
37.92004375755633,-107.61902405714986,33804,110905,21.004742007226987,3836,12585,24,271,Grassland,0,-24.28
37.92022739250964,-107.61928115565578,33834,111005,21.0236670180365,3830,12566,16,271,Grassland,0,-20.62
37.920307350402695,-107.61961086174513,33865,111105,21.042488823091755,3824,12546,12,307,Grassland,0,-15.46
37.920163067812865,-107.61984420817237,33891,111190,21.05866685609759,3822,12539,10,232,Barren,0,2.31
37.919902198585405,-107.61987955886833,33920,111286,21.076814145898965,3823,12543,10,321,Grassland,0,13.05
37.919657951056976,-107.61972923030535,33950,111385,21.09559500498608,3826,12552,17,290,Grassland,0,17.36
37.919389563404835,-107.61966587271868,33981,111485,21.11447870987548,3830,12566,7,334,Grassland,0,16.83
37.91914906433798,-107.61977261203427,34009,111578,21.13210434244495,3834,12579,13,83,Barren,0,12.6
37.91906085950297,-107.62009148968036,34039,111675,21.150543266762515,3838,12592,8,91,Barren,0,12.56
37.91910480371894,-107.62042731766496,34068,111773,21.16911886546536,3841,12602,14,47,Grassland,0,11.97
37.91917981215291,-107.62076063810865,34099,111873,21.18803277563196,3845,12615,16,42,Grassland,0,11.52
37.91925349970195,-107.62109376356113,34129,111973,21.20691156401929,3848,12625,14,34,Grassland,0,10.57
37.91924603024076,-107.62143327627706,34159,112071,21.22544500319622,3852,12638,12,31,Grassland,0,9.74
37.919249663129975,-107.62177775284758,34189,112170,21.244243782681714,3854,12644,9,33,Grassland,0,2.25
37.91925743269307,-107.6221225768709,34220,112269,21.263067514028627,3855,12648,15,316,Grassland,0,1.15
37.919274134407544,-107.62246601461976,34250,112368,21.28184349874248,3855,12648,23,29,Barren,0,1.14
37.91935719923625,-107.62279537134032,34280,112468,21.3007116335239,3856,12651,27,12,Barren,0,0.51
37.91936094209544,-107.62314115027996,34311,112568,21.31958154753733,3857,12654,28,12,Barren,0,4.49
37.919392519567815,-107.6234841536654,34341,112667,21.33842524585719,3857,12654,20,13,Grassland,0,0.85
37.919506709097355,-107.6237984952088,34371,112767,21.35730913636026,3858,12657,22,8,Barren,0,1.91
37.91956778306155,-107.62413292166654,34401,112866,21.37604036164551,3858,12657,21,19,Barren,0,-0.25
37.91967384568956,-107.62445257410317,34432,112966,21.394962870196068,3858,12657,21,22,Barren,0,-0.64
37.91979661662252,-107.62476023324504,34462,113065,21.41377648881403,3859,12661,18,44,Barren,0,3.58
37.91994237047059,-107.62504885235296,34492,113164,21.432476083252645,3860,12664,23,47,Barren,0,3.74
37.92006965604429,-107.62535400410553,34523,113263,21.451311593189942,3861,12667,27,35,Barren,0,6.49
37.92017881335851,-107.62566987315932,34553,113363,21.470128731778594,3863,12674,26,28,Barren,0,8.51
37.92025370079998,-107.62600237383523,34583,113462,21.488997075387026,3865,12680,17,58,Barren,0,9.59
37.920208871383146,-107.62632374594604,34612,113556,21.506805247296075,3869,12694,15,83,Barren,0,15.22
37.9202000101886,-107.6266704472742,34642,113656,21.525733426415112,3873,12707,8,21,Barren,0,16.95
37.920096982018535,-107.62699168457698,34673,113756,21.544655518845353,3876,12717,10,97,Barren,0,6.03
37.92001576477991,-107.62731386880719,34703,113853,21.563111774257614,3876,12717,10,242,Barren,0,-11.29
37.91979488214341,-107.62751306546264,34733,113952,21.581862267216756,3872,12703,14,206,Barren,0,-23.69
37.91954704737422,-107.62765232619873,34763,114051,21.600613888405192,3867,12687,16,189,Grassland,0,-24.26
37.919351472308776,-107.62788460057544,34793,114149,21.619151720631447,3862,12671,13,166,Grassland,0,-12.84
37.91925906469359,-107.62819959807243,34822,114246,21.637490224084676,3860,12664,5,171,Grassland,0,0.56
37.91931879164864,-107.62853096676761,34852,114344,21.656038017479126,3858,12657,14,182,Grassland,0,-3.34
37.919197410112865,-107.62883498891057,34882,114442,21.6746312609085,3857,12654,4,203,Grassland,0,-6.47
37.91901465068487,-107.62908534274727,34912,114541,21.693244042552045,3854,12644,11,228,Grassland,0,-12.49
37.91876211615242,-107.62906243063823,34940,114633,21.710756691435915,3851,12635,8,197,Grassland,0,-11.91
37.91849603510037,-107.62899511189116,34970,114732,21.72952468179504,3848,12625,4,162,Grassland,0,-6.73
37.9182390205383,-107.62887880175319,35001,114832,21.74840148332252,3847,12621,4,143,Grassland,0,-3.48
37.91798077708176,-107.62877400231963,35031,114931,21.767157414743632,3845,12615,4,230,Grassland,0,-2.04
37.91777604606289,-107.62855043698931,35061,115030,21.78584894292949,3844,12612,9,149,Grassland,0,-5.47
37.917583459347384,-107.62832641538637,35090,115125,21.80392920517027,3842,12605,9,247,Barren,0,-6.35
37.91731503121504,-107.62837489406915,35120,115224,21.82268404532754,3839,12595,16,176,Grassland,0,-15.82
37.91704531132695,-107.62843413574252,35151,115324,21.84161873502145,3835,12582,16,244,Grassland,0,-18.76
37.91677371456025,-107.62846970720392,35181,115424,21.860505258611653,3830,12566,11,186,Grassland,0,-15.78
37.9165357096585,-107.62834743669035,35210,115517,21.878268886362804,3826,12552,7,88,Grassland,0,-13.83
37.9163948065303,-107.62805773878793,35240,115616,21.89684044219254,3821,12536,10,122,Grassland,0,-15.11
37.91638621903379,-107.62772944491721,35268,115710,21.914765039430048,3818,12526,16,124,Grassland,0,-10.8
37.916481246092296,-107.62741777935433,35298,115806,21.932998394413303,3815,12516,15,142,Grassland,0,-6.96
37.91649793457027,-107.62707222461044,35328,115906,21.95189033434038,3812,12507,10,147,Grassland,0,-10.73
37.91631404719497,-107.62699078171411,35350,115977,21.96536400457645,3810,12500,15,249,Grassland,0,-7.52
37.91605873926369,-107.62708415939562,35379,116074,21.983744247839606,3807,12490,9,228,Grassland,0,-11.04
37.915799306063,-107.62717749094918,35409,116173,22.00239813897214,3803,12477,10,254,Barren,0,-16.47
37.915583624085535,-107.62738749000513,35440,116272,22.021210224052933,3798,12461,12,222,Barren,0,-20.15
37.915344756432106,-107.62755562178393,35470,116372,22.04010933582326,3792,12441,14,217,Grassland,0,-23.61
37.91514556138986,-107.62777782868658,35500,116469,22.058463673718993,3785,12418,13,238,Grassland,0,-24.34
37.91494877248283,-107.62801722751718,35530,116569,22.077330475477787,3778,12395,12,218,Grassland,0,-24.47
37.91469931883483,-107.62812061417041,35559,116664,22.0954842788534,3771,12372,14,214,Grassland,0,-22.99
37.91443972067278,-107.62821559681062,35589,116763,22.114173960027074,3765,12352,13,232,Grassland,0,-19.53
37.914195982879875,-107.62835629062931,35619,116861,22.132699362033502,3758,12329,16,246,Grassland,0,-22.28
37.91399404360996,-107.62858882596952,35650,116961,22.15157103774193,3751,12306,14,249,Grassland,0,-25.39
37.913864093313535,-107.62888627744421,35679,117058,22.170125911177237,3744,12283,18,254,Grassland,0,-27.47
37.91373009483768,-107.62918516898405,35710,117158,22.18888635045719,3736,12257,16,252,Grassland,0,-24.99
37.91375638176483,-107.62951190882414,35738,117252,22.20680941235614,3729,12234,15,246,Grassland,0,-22.23
37.913768706745074,-107.62985608356936,35769,117351,22.225610781427694,3722,12211,15,252,Grassland,0,-21.88
37.913849223911996,-107.63017717799707,35798,117449,22.24399709178531,3716,12192,21,234,Barren,0,-20.0
37.91394124396034,-107.63050107366286,35829,117548,22.262783578441915,3710,12172,18,211,Barren,0,-16.61
37.91381917468352,-107.6307965798373,35858,117644,22.280986480080742,3705,12156,13,186,Barren,0,-18.33
37.9135827916502,-107.63095863518447,35888,117742,22.29957561064525,3699,12136,16,170,Barren,0,-20.1
37.91334975428083,-107.63110233714849,35917,117837,22.317501295649194,3693,12116,15,196,Barren,0,-19.8
37.91317787985273,-107.63136901004017,35947,117936,22.336292861795766,3688,12100,16,193,Barren,0,-17.14
37.91307166135736,-107.63168751330365,35977,118035,22.35516319331314,3682,12080,18,205,Grassland,0,-18.03
37.91296297948076,-107.63200153416197,36007,118134,22.373876280357663,3676,12060,16,215,Grassland,0,-22.3
37.9128227121774,-107.63229476779091,36037,118233,22.3925901707279,3669,12037,15,230,Grassland,0,-24.89
37.912621504530236,-107.63252811869003,36068,118333,22.411454594670623,3663,12018,18,185,Grassland,0,-18.77
37.912409311588036,-107.63274497252166,36098,118432,22.43030869380632,3657,11998,18,173,Grassland,0,-23.46
37.91234287007854,-107.633050601889,36126,118524,22.44760916527707,3651,11978,18,280,Grassland,0,-15.2
37.912451447743805,-107.6333631323507,36156,118622,22.466245024426968,3646,11962,22,205,Grassland,0,-14.48
37.91252058104125,-107.63369832416497,36186,118722,22.48515189565175,3642,11949,23,234,Grassland,0,-14.1
37.91262352708881,-107.63401891595007,36217,118822,22.50404088941219,3637,11932,26,232,Grassland,0,-16.33
37.91273287461042,-107.63433649844166,36247,118921,22.522950571667185,3632,11916,28,225,Grassland,0,-15.94
37.91285384726926,-107.63464427043742,36277,119020,22.541715302528377,3629,11906,30,213,Grassland,0,-1.33
37.91297296968836,-107.63495548845316,36308,119120,22.56059230302249,3629,11906,26,196,Grassland,0,7.35
37.91307733546134,-107.63527144589948,36338,119219,22.57928490204973,3629,11906,33,199,Grassland,0,-2.31
37.913135130058755,-107.63560815600448,36368,119318,22.598089589001916,3628,11903,26,205,Grassland,0,-5.93
37.91323079376903,-107.63593139823902,36398,119418,22.616929726603423,3626,11896,28,202,Grassland,0,-7.93
37.91327346409223,-107.6362724417283,36429,119517,22.63577359589008,3623,11886,22,208,Grassland,0,-10.38
37.913326901143854,-107.63660596265883,36459,119615,22.654345883370492,3623,11886,27,196,Grassland,0,5.16
37.9135241973454,-107.63684419734543,36489,119715,22.67319434105893,3624,11890,26,217,Grassland,0,8.48
37.91361858377957,-107.63710847203228,36515,119798,22.689025128651895,3624,11890,17,157,Grassland,0,-1.27
37.91361363708913,-107.63743529411809,36543,119892,22.706863521245747,3624,11890,23,217,Grassland,0,-2.67
37.913664404034584,-107.63773919193083,36571,119982,22.723815320326793,3622,11883,26,151,Grassland,0,-11.63
37.91344551998649,-107.63793281789472,36600,120079,22.74227823876506,3618,11870,15,208,Grassland,0,-17.86
37.9133432650191,-107.63824997535502,36630,120178,22.760975460759994,3614,11857,13,207,Grassland,0,-19.37
37.91326438649456,-107.63858023432317,36661,120278,22.7798059676271,3608,11837,21,196,Grassland,0,-18.72
37.913193792055665,-107.6389145392973,36691,120377,22.798691720575757,3603,11821,22,200,Grassland,0,-18.83
37.91313676937971,-107.6392538761635,36721,120477,22.817625292406547,3597,11801,19,209,Grassland,0,-19.2
37.91307526682743,-107.63959023196685,36752,120577,22.836467333841142,3592,11785,17,210,Grassland,0,-16.68
37.91302028535246,-107.63992659603275,36782,120676,22.855213139925553,3587,11768,12,239,Grassland,0,-14.94
37.91308506085433,-107.6402618917497,36812,120775,22.874051400751274,3583,11755,18,234,Grassland,0,-12.21
37.91314965104344,-107.64059589052414,36842,120874,22.89281785243638,3578,11739,17,243,Grassland,0,-17.86
37.913191182807736,-107.64093737650063,36873,120974,22.91167343235061,3574,11726,30,205,Grassland,0,-8.2
37.913102235676824,-107.64124849479202,36902,121069,22.92973206698454,3570,11713,23,159,Grassland,0,-12.8
37.91291130969718,-107.64149612703523,36932,121169,22.94862734505514,3566,11699,19,190,Grassland,0,-15.44
37.91274869605297,-107.64177506492095,36963,121269,22.967554410268356,3562,11686,15,198,Grassland,0,-16.12
37.912589771738105,-107.64205723827503,36993,121369,22.9864743915486,3558,11673,22,172,Grassland,0,-10.17
37.91245328560828,-107.64235742878346,37024,121469,23.00538206854894,3554,11660,28,162,Grassland,0,-12.48
37.91227145617643,-107.64261508764716,37054,121568,23.0242473688267,3550,11647,25,175,Grassland,0,-12.66
37.912164888001065,-107.64292892926034,37084,121667,23.04289338680087,3546,11634,22,197,Grassland,0,-15.24
37.91206254926161,-107.6432483251054,37114,121766,23.061706200645347,3542,11621,19,187,Grassland,0,-11.32
37.91200887499956,-107.64358637500136,37145,121865,23.080524302070195,3538,11608,22,209,Grassland,0,-12.25
37.91194252121647,-107.64391971126352,37175,121964,23.099285385011665,3535,11598,16,194,Grassland,0,-12.42
37.9118500146001,-107.64424367106359,37205,122064,23.1180870440738,3531,11585,20,172,Grassland,0,-13.04
37.911673110505404,-107.64450535507467,37235,122163,23.1368932846023,3527,11572,11,212,Grassland,0,-11.89
37.911483108730806,-107.64475415756725,37266,122263,23.155789961065757,3524,11562,23,159,Grassland,0,-10.81
37.91127911730915,-107.64498540103774,37296,122363,23.174720184342164,3520,11549,25,158,Grassland,0,-12.77
37.91106923032553,-107.6452023621421,37326,122462,23.193454215939116,3515,11532,18,167,Grassland,0,-17.08
37.91082776556081,-107.64536214446886,37357,122561,23.212295692989088,3511,11519,24,133,Grassland,0,-12.12
37.91056415984988,-107.64544205154888,37387,122660,23.231043673083065,3508,11509,20,102,Grassland,0,-6.62
37.91032330009507,-107.64528075293728,37417,122760,23.249886605138837,3505,11499,10,87,Grassland,0,-10.49
37.91011730456075,-107.64505930587396,37447,122858,23.26857033246034,3502,11490,26,92,Grassland,0,-12.12
37.9098688568959,-107.64492019631436,37477,122957,23.287357787755678,3499,11480,25,91,Grassland,0,-7.95
37.90960716512376,-107.64481980325797,37508,123057,23.30627015894612,3496,11470,18,104,Grassland,0,-8.09
37.90933487409245,-107.64482682518153,37538,123157,23.325108588941177,3494,11463,22,131,Grassland,0,-5.65
37.90908119449154,-107.64495076679219,37568,123256,23.343914323260986,3491,11453,26,123,Grassland,0,-11.08
37.90881344055315,-107.64501594224271,37599,123356,23.362773487128482,3488,11444,22,136,Grassland,0,-11.6
37.908546826775286,-107.64508714960547,37629,123455,23.381620324622457,3485,11434,23,131,Grassland,0,-13.42
37.90827988510275,-107.64516062297946,37660,123555,23.40051521633642,3481,11421,24,111,Grassland,0,-11.23
37.90801909290841,-107.64524204660853,37689,123653,23.419093634947014,3478,11411,23,145,Grassland,0,-12.14
37.90778525151442,-107.64542147837902,37720,123753,23.43800193237621,3474,11398,25,130,Grassland,0,-8.93
37.907554041626945,-107.64560671017256,37750,123853,23.456921994417502,3472,11391,28,137,Grassland,0,-8.25
37.907324701060055,-107.64579583100927,37781,123953,23.47584781361559,3468,11378,31,111,Grassland,0,-11.18
37.90706886607207,-107.64590425634913,37811,124051,23.49450722155427,3464,11365,20,160,Grassland,0,-16.75
37.906818657940676,-107.64602226841188,37841,124149,23.512973836289525,3460,11352,24,140,Grassland,0,-15.77
37.90655743738921,-107.64612121151964,37871,124248,23.531832267488145,3456,11339,21,139,Forest,0,-14.53
37.906292959879096,-107.64620688804618,37901,124348,23.550714461256288,3452,11325,20,136,Forest,34,-11.5
37.90602799496348,-107.64628897751382,37932,124448,23.56958188216874,3448,11312,22,126,Forest,0,-9.24
37.90576466719414,-107.6463820183134,37962,124547,23.588490990163113,3444,11299,23,131,Forest,0,-16.36
37.90549780820834,-107.64645630746298,37992,124647,23.60738982660683,3439,11283,26,131,Forest,41,-18.33
37.905228392384544,-107.6465025700883,38023,124747,23.62619574651178,3434,11266,27,127,Forest,39,-16.16
37.90496151017877,-107.646573628222,38053,124846,23.645059115566582,3430,11253,9,156,Forest,35,-14.22
37.904696090343336,-107.64665597992371,38084,124946,23.663960522424592,3426,11240,16,158,Forest,29,-10.02
37.90444073097345,-107.64677701412083,38114,125046,23.68281870197067,3422,11227,25,134,Forest,36,-13.23
37.90417574498853,-107.6468598769489,38144,125145,23.701697632063368,3417,11211,21,142,Forest,40,-19.22
37.9039046868497,-107.64689817556426,38175,125245,23.720563042451552,3412,11194,18,144,Forest,45,-20.83
37.90363468442645,-107.6469359102914,38205,125344,23.73935248231301,3406,11175,29,124,Forest,50,-16.65
37.90338428027268,-107.64705574142263,38235,125442,23.757866748561028,3402,11161,25,135,Forest,33,-10.8
37.903123851868195,-107.64713485048435,38264,125540,23.77639095438429,3398,11148,25,136,Forest,36,-12.8
37.90286780833221,-107.64721966471451,38294,125636,23.794696603367203,3393,11132,28,160,Grassland,0,-18.66
37.902681221873564,-107.64746174041339,38324,125734,23.813166532575668,3389,11119,23,184,Forest,25,-18.07
37.90246943929866,-107.64753278262873,38348,125814,23.82832012965176,3384,11102,22,98,Grassland,0,-17.5
37.90224547151492,-107.64733731434328,38378,125913,23.847130245600273,3378,11083,24,95,Grassland,0,-18.5
37.9020085447636,-107.64716577674157,38409,126013,23.866004427957304,3374,11070,20,141,Grassland,27,-14.67
37.90174232537269,-107.64709551674949,38439,126112,23.884814036848944,3369,11053,12,150,Forest,37,-15.15
37.90146992289487,-107.64711371796488,38469,126212,23.9036824477184,3364,11037,19,155,Forest,33,-15.14
37.90119856989361,-107.64715389446414,38500,126311,23.922579756226153,3360,11024,21,133,Forest,24,-9.65
37.900930961538734,-107.647212517094,38530,126411,23.94136488820136,3357,11014,24,116,Forest,0,-9.44
37.90065726411949,-107.64720289727363,38560,126511,23.96030398033316,3352,10997,31,103,Forest,23,-19.67
37.90041480271178,-107.64706185411674,38590,126608,23.97875761454115,3348,10984,17,107,Forest,29,-15.59
37.9001608117205,-107.64693748982651,38620,126708,23.99759204493993,3343,10968,15,134,Forest,0,-15.89
37.899896890618614,-107.64685729224516,38651,126807,24.016365080824304,3338,10951,19,141,Grassland,0,-17.42
37.899629892749886,-107.64690432856668,38681,126905,24.035011070731713,3333,10935,24,119,Grassland,0,-16.14
37.89935830265736,-107.64693048829835,38711,127005,24.053851302181485,3328,10919,17,145,Grassland,0,-15.82
37.89909635459006,-107.64694210464842,38740,127100,24.07198149524572,3325,10909,18,111,Grassland,0,-6.83
37.89882468575321,-107.64697762538816,38771,127200,24.090872741913444,3323,10902,29,96,Grassland,0,-3.74
37.89855221806155,-107.64699097103933,38801,127300,24.109733565449254,3321,10896,28,96,Grassland,0,-3.7
37.898279082475405,-107.64700333595158,38831,127399,24.128638566609528,3319,10889,25,106,Grassland,0,-4.41
37.89800553499909,-107.64700397466673,38862,127499,24.14756003960198,3317,10883,25,116,Grassland,0,-8.41
37.89773393995395,-107.64704137904616,38892,127599,24.166457043527743,3316,10879,23,115,Grassland,0,-2.01
37.89746477581722,-107.64708830612926,38922,127698,24.185250656392032,3314,10873,35,95,Forest,0,-12.0
37.897192042225825,-107.64709317637517,38953,127798,24.204117673250813,3311,10863,19,119,Forest,0,-10.49
37.896928510203374,-107.64718179946794,38983,127898,24.22297726980809,3307,10850,20,138,Grassland,0,-14.47
37.89667557928998,-107.64729180075891,39013,127995,24.241474291640788,3304,10840,26,133,Grassland,0,-12.23
37.89640894834848,-107.6473659010047,39043,128095,24.260355617739,3300,10827,20,131,Forest,0,-12.56
37.89614810507797,-107.6474688745794,39074,128195,24.279253527738913,3296,10814,27,127,Forest,0,-10.82
37.895885103947805,-107.64756315131568,39104,128295,24.298159307494675,3293,10804,30,120,Grassland,0,-13.18
37.895614507341314,-107.6476054991843,39135,128394,24.317018829346175,3289,10791,17,130,Grassland,0,-8.29
37.89534817710185,-107.64767146262741,39165,128493,24.335789618219305,3287,10784,24,124,Grassland,0,-3.89
37.8950984338388,-107.64780957764197,39195,128593,24.35463791660628,3285,10778,24,143,Forest,0,-5.23
37.89486440759801,-107.64798527843895,39225,128692,24.37345342403024,3282,10768,33,132,Grassland,27,-13.91
37.894627730164096,-107.64815136162498,39255,128791,24.39216706787595,3279,10758,28,150,Grassland,28,-15.13
37.89437345343279,-107.64827856574951,39286,128891,24.411076497687798,3275,10745,17,160,Grassland,0,-12.1
37.89411889870694,-107.64839533097665,39316,128990,24.42980229027423,3270,10728,26,121,Grassland,0,-15.92
37.89385195475716,-107.64847100740334,39346,129090,24.448723392582593,3267,10719,14,167,Grassland,0,-11.39
37.89358067685643,-107.64851247105983,39377,129189,24.467623852779553,3263,10705,25,125,Grassland,0,-12.03
37.89331266502878,-107.64857815977635,39407,129289,24.486505976765987,3259,10692,29,125,Grassland,0,-13.62
37.8930526494605,-107.6486845310024,39438,129389,24.505405456789838,3254,10676,28,158,Forest,32,-18.63
37.892816860834316,-107.64885928628289,39468,129489,24.524299971180216,3250,10663,22,148,Forest,29,-11.59
37.892572556593265,-107.6490026578532,39498,129587,24.54292292511997,3247,10653,23,129,Grassland,0,-8.79
37.892306672839126,-107.64908150068597,39528,129687,24.561811120330503,3243,10640,26,142,Forest,24,-14.67
37.892047829223245,-107.6491924796958,39559,129786,24.580712604789486,3238,10623,31,128,Grassland,0,-17.23
37.89179069220532,-107.64930528115798,39589,129886,24.599534625369394,3233,10607,28,130,Grassland,0,-17.11
37.8915339235148,-107.64942387929405,39620,129986,24.61843859398915,3228,10591,31,132,Grassland,0,-15.94
37.891277688552734,-107.64954365572365,39650,130085,24.637330053521765,3224,10577,27,114,Grassland,0,-12.3
37.891057905912604,-107.64973736381748,39680,130183,24.655848371296678,3220,10564,28,160,Grassland,32,-14.61
37.89088938766423,-107.65001069706786,39710,130283,24.674782540796144,3215,10548,29,164,Grassland,0,-15.21
37.890808849415436,-107.6503375833199,39740,130382,24.69347606167542,3211,10535,26,185,Grassland,0,-11.82
37.89078296454621,-107.65068202086616,39771,130482,24.712363358337804,3208,10525,15,195,Barren,0,-7.64
37.8907484317231,-107.65102464282937,39801,130581,24.731218411038206,3205,10515,15,210,Barren,0,-11.28
37.890648764762204,-107.6513415880693,39831,130679,24.74984284739409,3201,10502,11,219,Barren,0,-10.47
37.89054971543481,-107.65166262819217,39861,130779,24.768659544831138,3198,10492,5,236,Barren,0,-9.09
37.890481500741814,-107.65199741416924,39892,130878,24.787534282278425,3196,10486,4,245,Barren,0,-7.57
37.89039287260621,-107.65232457327201,39922,130978,24.806416308964383,3194,10479,3,263,Barren,0,-4.43
37.89033110746829,-107.65266059123113,39952,131078,24.825250023339326,3192,10472,3,226,Grassland,0,-3.26
37.89025401179291,-107.65299190683596,39983,131177,24.844105892040055,3191,10469,3,229,Grassland,0,-2.56
37.89012136704931,-107.65329400010707,40013,131277,24.862977344686236,3190,10466,2,207,Grassland,0,-2.48
37.8900150369134,-107.65361082294072,40043,131376,24.881771249477445,3189,10463,2,243,Grassland,0,-2.44
37.88993797523963,-107.65394145055171,40074,131475,24.90059050584035,3188,10459,7,256,Grassland,0,-5.09
37.889927003278125,-107.65428781314685,40104,131575,24.919513276959872,3187,10456,7,251,Grassland,0,-4.52
37.889882230124655,-107.65462871092296,40135,131675,24.93837845444271,3186,10453,3,221,Grassland,0,-3.4
37.88986628963358,-107.65497449088593,40165,131775,24.95728638649399,3185,10449,4,199,Grassland,0,0.49
37.88985337853907,-107.6553203112066,40195,131875,24.976185461162586,3185,10449,3,183,Grassland,0,0.53
37.889782597538016,-107.65565496582184,40226,131974,24.99509859609546,3185,10449,4,204,Grassland,0,-2.03
37.889762545698865,-107.65600017204534,40256,132074,25.013994031847165,3184,10446,10,222,Grassland,0,-6.24
37.8897634833296,-107.65634656679367,40287,132174,25.03290348742362,3182,10440,6,258,Grassland,0,-5.47
37.889727976921904,-107.65668752026083,40317,132273,25.051677144155274,3180,10433,5,220,N/A,31,-7.65
37.88962940563126,-107.65701094804092,40347,132373,25.070603561210365,3179,10430,8,192,Forest,0,-5.58
